Country,Continent,Least Developed,Life Expectancy,CO2 emissions,Health expenditure,Electric power consumption,Forest area,GDP per capita,Individuals using the Internet,People using at least basic drinking water services,Obesity among adults,Beer consumption per capita,High GDP per capita
Estonia,Europe,False,74.82439024,11.27750545,6.51218891,6364.56783,54.87867422,20477.85243,72.5,99.74987911,21.3,5.07324,True
Estonia,Europe,False,75.42926829,14.26988866,6.27124023,5975.953811,55.10780845,21619.45455,74.1,99.74892504,21.6,5.87,True
Estonia,Europe,False,76.22926829,13.68801133,5.7667613,6506.318181,55.50879925,24557.23615,76.5,99.74796417,22.0,5.98,True
Estonia,Europe,False,76.32682927,12.7693736,5.79034519,6314.414448,55.90979004,25996.04678,78.38992593,99.74803318,22.3,6.19,True
Estonia,Europe,False,77.14146341,14.65860673,5.97791481,6689.367776,54.91175523,27464.51868,80.0043,99.74913035,22.7,6.38,True
Estonia,Europe,False,77.03414634,13.64730803,6.08077621,6664.658569,55.30278353,28945.46533,84.24152803,99.75021782,23.0,6.14,True
Estonia,Europe,False,77.5902439,11.81383402,6.34629202,6732.367473,55.69381182,29175.92593,88.4097035,99.75130757,23.4,6.0,True
Ethiopia,Africa,True,51.941,0.053756289,4.3650465,23.00172227,18.5285,482.3357457,0.015263767,18.08544545,1.6,0.18324,False
Ethiopia,Africa,True,52.595,0.064554538,4.72316694,22.75582252,18.4555,518.9838164,0.037162381,19.71258531,1.7,0.19746,False
Ethiopia,Africa,True,53.349,0.065153465,4.7126298,26.570061,18.3825,519.9319066,0.072402262,21.32915594,1.8,0.15873,False
Ethiopia,Africa,True,54.211,0.069557428,4.89970922,26.23246613,18.3095,504.1538956,0.105811659,22.9331683,1.8,0.1369,False
Ethiopia,Africa,True,55.174,0.071794656,4.31281853,28.62662281,16.15855367,571.5659226,0.155334521,24.52526667,1.9,0.20095,False
Ethiopia,Africa,True,56.223,0.066145963,4.10098124,30.77876001,16.0938364,640.9698468,0.219659819,26.10543909,2.0,0.20578,False
Ethiopia,Africa,True,57.334,0.068799271,4.45757294,33.53141756,16.02896339,712.343569,0.310592657,27.67426894,2.2,0.28402,False
Ethiopia,Africa,True,58.467,0.073877268,5.00128365,37.4828615,15.96402992,793.3215141,0.37,29.24049791,2.3,0.29066,False
Ethiopia,Africa,True,59.581,0.078271761,4.28063917,39.56648274,15.9002326,871.5463026,0.45,30.89480764,2.4,0.29127,False
Ethiopia,Africa,True,60.645,0.076612691,4.64983416,40.99317774,15.8352641,928.3920242,0.54,32.53496042,2.5,0.28366,False
Ethiopia,Africa,True,61.627,0.073824767,5.46637249,42.15457735,15.77082944,1028.436486,0.75,34.16251912,2.7,0.28,False
Ethiopia,Africa,True,62.505,0.083647726,4.46897888,48.29988402,15.70608869,1134.784509,1.1,35.77622585,2.8,0.32,False
Ethiopia,Africa,True,63.281,0.091451262,4.53959608,52.5516284,15.64130888,1213.595972,2.9,37.37702642,2.9,0.41,False
Ethiopia,Africa,True,63.961,0.105676114,4.07506514,57.21096369,15.5767636,1283.570449,4.6,38.95491589,3.1,0.43,False
Ethiopia,Africa,True,64.547,0.125797367,4.03363609,64.05566078,15.51254422,1513.703236,7.7,40.51947671,3.3,0.5,False
Ethiopia,Africa,True,65.048,0.127832027,3.82317114,69.1987454,15.44784411,1657.344704,13.85517556,42.0700672,3.4,0.59,False
Finland,Europe,False,77.46585366,10.64485611,7.09253168,15075.86719,73.69132276,26784.70647,37.24846174,99.99999765,18.2,4.27,True
Finland,Europe,False,77.96585366,11.77523242,7.25090408,15305.40981,73.62446568,27795.67493,43.10536335,100.0000023,18.6,4.37,True
Finland,Europe,False,78.1195122,12.1985969,7.62769508,15709.88325,73.55760859,28605.12232,62.43,99.99999532,19.1,4.43,True
Finland,Europe,False,78.36829268,13.75595751,7.93805122,16140.06697,73.4907515,29051.48643,69.22,99.9999965,19.5,4.37,True
Finland,Europe,False,78.71463415,12.94525129,8.05912876,16445.57256,73.42389442,31201.73494,72.39,99.99999767,20.0,4.57,True
Finland,Europe,False,78.81707317,10.57167065,8.28795624,16777.56585,73.35703733,32051.794,74.48,99.99999884,20.4,4.59,True
Finland,Europe,False,79.21463415,12.72627915,8.2841177,16117.89033,73.40585972,34455.10533,79.66,99.99999884,20.8,4.57,True
Finland,Europe,False,79.26341463,12.30921631,8.08359337,17215.03729,73.34372061,37838.34019,80.78,100.0,21.2,4.7,True
Finland,Europe,False,79.56829268,10.6636072,8.34310627,17160.86312,73.32256663,40083.69727,83.67,99.99999771,21.6,4.62,True
Finland,Europe,False,79.7195122,10.14821304,9.16122246,16349.23333,73.25555775,37972.27005,82.49,100.0000034,22.0,4.54,True
Finland,Europe,False,79.87073171,11.65875348,9.14202785,15243.11039,73.18854886,38956.47222,86.89,100.0,22.4,4.47,True
Finland,Europe,False,80.47073171,10.22962444,9.22303009,16484.09428,73.30086544,40916.83858,88.70999491,99.99999774,22.8,4.61,True
Finland,Europe,False,80.62682927,9.126387978,9.5857954,15710.97376,73.41077364,40873.09533,89.87999797,100.0000011,23.2,4.27,True
Finland,Europe,False,80.97560976,9.22784648,9.80534649,15689.22331,73.52068183,41493.14165,91.5144,100.0000011,23.6,4.28,True
Finland,Europe,False,81.1804878,8.451871908,9.78115082,15510.8355,73.63059002,41757.40219,86.53039275,100.0000034,24.0,4.17,True
Finland,Europe,False,81.4804878,7.814537356,9.64523888,15249.98938,73.73564542,42497.70498,86.42213333,99.99999666,24.5,4.13,True
France,Europe,False,79.05609756,6.125507901,9.58447742,7149.298107,27.91987099,26090.63447,14.30792394,99.89732981,16.8,2.31,True
France,Europe,False,79.15853659,6.1399245,9.70562744,7224.526985,28.12642106,27490.05173,26.32590355,99.90584458,17.3,2.36,True
France,Europe,False,79.26097561,6.003048171,10.02218628,7342.256436,28.33297112,28523.88619,30.18,99.91418762,17.7,2.25,True
France,Europe,False,79.11463415,6.052063904,10.08283329,7299.248579,28.52389357,28172.69565,36.14,99.92236993,18.1,2.29,True
France,Europe,False,80.16341463,6.024888047,10.16429329,7529.551025,28.74607126,29060.45099,39.15,99.93039734,18.5,2.24,True
France,Europe,False,80.16341463,6.025069386,10.2148447,7661.490447,28.95315008,30498.57688,42.87,99.93825616,18.9,2.31,True
France,Europe,False,80.81219512,5.840018106,10.38566494,7652.863698,29.15970392,32468.54158,46.87,99.94596129,19.3,2.4,True
France,Europe,False,81.11219512,5.667781492,10.31564426,7540.29589,29.36625776,34121.34388,66.09,99.9535018,19.7,2.33,True
France,Europe,False,81.21463415,5.561011371,10.50084686,7513.57933,29.5728116,35095.26568,70.68,99.96089742,20.0,2.18,True
France,Europe,False,81.41463415,5.312096451,11.28756237,7643.451037,29.77936544,34678.06232,71.58,99.96814699,20.4,2.25,True
France,Europe,False,81.66341463,5.348198409,11.22560215,7338.042919,29.98591927,35902.90311,77.28,99.97524196,20.8,2.18,True
France,Europe,False,82.11463415,5.128951791,11.18497658,7734.727021,30.13823218,37440.63347,77.81999899,99.98217792,21.2,2.1,True
France,Europe,False,81.96829268,5.154142128,11.29740047,7232.978684,30.29054509,37679.11891,81.44,99.98896576,21.6,2.15,True
France,Europe,False,82.2195122,5.12979914,11.41635036,7363.423235,30.442858,39523.85515,81.9198,99.99558687,22.0,1.8,True
France,Europe,False,82.7195122,4.616052854,11.54441643,7367.843768,30.59517091,40144.02683,83.75,100.0,22.4,2.26,True
France,Europe,False,82.32195122,4.677807228,11.4475565,6939.943525,30.74748382,40849.99738,78.00603771,100.0,22.8,2.16,True
Gabon,Africa,False,58.264,4.949693046,2.90536737,903.2090191,91.97811154,13836.61163,1.216140618,80.86852914,8.3,5.86904,False
Gabon,Africa,False,57.968,4.952273753,3.15246463,880.0358853,91.9584779,14109.87292,1.347620222,81.14049899,8.6,6.0272,False
Gabon,Africa,False,57.791,4.62621577,3.33046246,899.8352952,91.93884426,13957.8862,1.939530106,81.39898485,8.9,5.32027,False
Gabon,Africa,False,57.759,4.878987517,3.53691506,926.0193587,91.91921062,14204.42283,2.659586594,81.64372062,9.2,4.80281,False
Gabon,Africa,False,57.885,4.498488798,3.33140016,936.4019437,91.89957698,14319.1741,2.9790698,81.87491809,9.5,4.78071,False
Gabon,Africa,False,58.181,4.357987805,2.93410254,915.9484351,91.87994334,14762.54942,4.89326475,82.09230292,9.8,5.19939,False
Gabon,Africa,False,58.641,3.803812803,3.14508867,916.1842436,91.8603097,14381.46101,5.489200803,82.29702978,10.1,5.35845,False
Gabon,Africa,False,59.229,3.354690664,3.16386676,945.3593484,91.84067606,15206.47366,5.767004576,82.48880187,10.4,5.55757,False
Gabon,Africa,False,59.904,3.470443269,2.79445171,969.7364802,91.82104242,14531.70389,7.5,82.66875326,10.7,5.90594,False
Gabon,Africa,False,60.637,3.314371184,3.83981347,981.8654522,91.80140878,14173.60813,9.5,82.8356437,11.0,5.68578,False
Gabon,Africa,False,61.4,3.546479337,2.47556782,942.6836847,91.78177514,14838.64348,13.0,82.99105522,11.3,5.6,False
Gabon,Africa,False,62.168,3.431022623,2.55771661,957.4262412,91.73566189,15638.74717,18.0,83.13467666,11.7,5.35,False
Gabon,Africa,False,62.924,3.200590683,2.42097521,966.9784861,91.68954865,15356.23542,24.0,83.26759908,12.0,5.29,False
Gabon,Africa,False,63.648,3.186448492,2.8408711,988.7539243,91.6434354,15114.37751,30.53803344,83.3885703,12.3,5.56,False
Gabon,Africa,False,64.318,3.163816156,2.53282118,1079.760273,91.59732216,15370.96799,38.07120929,83.49452443,12.7,6.41,False
Gabon,Africa,False,64.913,3.142183759,2.6574378,1167.851594,91.55120891,14699.53605,45.78453653,83.85848655,13.1,6.37,False
Georgia,Asia,False,69.902,1.169940333,7.194592,1563.795947,39.72657936,3100.988403,0.484746299,93.82192982,14.4,0.41183,False
Georgia,Asia,False,70.065,0.876849261,7.16950893,1574.391404,39.81551302,3375.179089,0.992344436,93.91233333,14.8,0.45556,False
Georgia,Asia,False,70.22,0.743996199,7.81474257,1583.559873,39.90444668,3647.998924,1.58787563,94.03192915,15.1,0.51018,False
Georgia,Asia,False,70.349,0.799648581,8.02952862,1653.380721,39.99338034,4159.376204,2.558816481,94.18531174,15.5,0.56338,False
Georgia,Asia,False,70.451,0.858087124,8.08910847,1749.863857,40.082314,4546.583845,3.886221354,94.32175095,15.9,0.59753,False
Georgia,Asia,False,70.538,1.086491596,8.07734108,1814.45966,40.17124766,5171.57736,6.079457629,94.45669283,16.4,0.78731,False
Georgia,Asia,False,70.635,1.211231833,7.63208055,1916.479029,40.26018132,5866.588877,7.526876845,94.59022245,16.9,0.87627,False
Georgia,Asia,False,70.765,1.458489553,7.4351778,1769.171675,40.34911498,6818.50985,8.26,94.72234756,17.3,1.09031,False
Georgia,Asia,False,70.946,1.25764955,8.44467163,1829.976908,40.43804864,7139.012454,10.01,94.85297345,17.9,1.18769,False
Georgia,Asia,False,71.18,1.473356725,9.56681633,1881.537211,40.5269823,6984.247646,20.07,94.98212125,18.4,0.90305,False
Georgia,Asia,False,71.46,1.404919111,9.07341194,1833.044561,40.61591596,7564.892257,26.9,95.10987098,19.0,1.47,False
Georgia,Asia,False,71.773,1.735685448,8.0144434,2049.544524,40.61591596,8360.297207,31.52,95.23614278,19.7,1.99,False
Georgia,Asia,False,72.097,1.928196034,8.04715919,2289.134849,40.61591596,9826.052753,36.94,95.36102572,20.3,1.3,False
Georgia,Asia,False,72.412,2.108848922,7.88304806,2329.92587,40.61591596,10611.77412,43.3,95.48435923,21.0,1.38,False
Georgia,Asia,False,72.707,2.277240519,7.90386868,2498.340357,40.61591596,11575.54721,44.0,95.60630998,21.7,1.38,False
Georgia,Asia,False,72.973,2.469615623,7.42301512,2693.97276,40.61591596,12089.16941,47.56975964,95.75472951,22.5,1.39,False
Germany,Europe,False,77.92682927,10.09931602,9.8881979,6505.132999,32.53761284,27199.04409,30.2163466,100.0,18.4,7.16115,True
Germany,Europe,False,78.32926829,10.29363415,9.92046165,6635.421406,32.55803955,28368.54328,31.65093942,99.9999976,18.8,6.71,True
Germany,Europe,False,78.22926829,10.10298472,10.18365669,6762.653396,32.57753827,29178.63747,48.82,99.9999976,19.2,6.67,True
Germany,Europe,False,78.3804878,10.13870882,10.40202236,6900.780527,32.59797598,29908.13953,55.9,99.99999761,19.7,6.43,True
Germany,Europe,False,78.6804878,9.950402591,10.14603138,7009.726492,32.6174843,31333.8363,64.73,100.0,20.1,6.29,True
Germany,Europe,False,78.93170732,9.729424378,10.3115406,7108.962524,32.6341897,31794.09601,68.71,100.0,20.5,6.62283,True
Germany,Europe,False,79.13170732,9.886441614,10.17961693,7138.221485,32.65370498,34160.34493,72.16,99.9999976,21.0,6.73373,True
Germany,Europe,False,79.53414634,9.527586652,10.05104923,7212.437448,32.67416181,36287.48224,75.16,100.0000024,21.4,6.48394,True
Germany,Europe,False,79.73658537,9.617453045,10.25105095,7229.089913,32.69368672,37802.38743,78.0,100.0,21.9,6.35388,True
Germany,Europe,False,79.83658537,8.97178632,11.23758507,7187.764009,32.71133932,36815.84405,79.0,100.0,22.3,6.34122,True
Germany,Europe,False,79.98780488,9.453399722,11.09557819,6817.158398,32.73087185,38952.6946,82.0,100.0,22.8,6.21,True
Germany,Europe,False,80.43658537,9.299036295,10.77818966,7264.322591,32.73754877,42541.53109,81.26999954,100.0,23.3,6.01,True
Germany,Europe,False,80.53902439,9.451317705,10.85323715,7281.272174,32.74516555,43359.61483,82.34999847,100.0,23.7,6.01,True
Germany,Europe,False,80.4902439,9.62420735,10.99795437,7270.152523,32.71898647,44993.89275,84.17,100.0000024,24.2,5.88,True
Germany,Europe,False,81.0902439,9.088506897,11.02157784,7217.529089,32.72284322,47011.55109,86.19,100.0,24.7,5.88,True
Germany,Europe,False,80.64146341,9.087290909,11.18370342,7035.482975,32.73232815,47609.781,87.58979935,100.0000024,25.2,5.88,True
Ghana,Africa,False,57.002,0.297735601,2.79087734,354.6071205,38.88815153,1769.523784,0.153615298,63.84429954,4.7,0.40859,False
Ghana,Africa,False,57.158,0.314320105,3.17252946,326.1605334,38.49012042,1836.230875,0.20000806,64.71780693,5.0,0.33643,False
Ghana,Africa,False,57.425,0.366979247,2.8882091,332.0354089,38.0920893,1901.656741,0.830284034,65.8036643,5.2,0.40629,False
Ghana,Africa,False,57.785,0.344091272,2.83229733,305.9806851,37.69405819,1990.482515,1.193057911,66.89205837,5.5,0.39542,False
Ghana,Africa,False,58.225,0.31402298,2.77140665,217.9244761,37.29602707,2105.408226,1.716797704,67.98333147,5.8,0.42428,False
Ghana,Africa,False,58.719,0.322718935,3.64265633,216.901507,36.89799596,2242.377079,1.831197461,69.0766398,6.1,0.42575,False
Ghana,Africa,False,59.234,0.380266256,3.68296194,242.7726544,36.49996484,2397.476037,2.723175973,70.17280407,6.3,0.49224,False
Ghana,Africa,False,59.741,0.397144284,3.81368589,293.2205767,36.10193373,2503.859081,3.85,71.2716956,6.6,0.48279,False
Ghana,Africa,False,60.216,0.367512374,3.89917445,241.2912833,35.70390261,2714.463643,4.27,72.37342057,7.0,0.48534,False
Ghana,Africa,False,60.645,0.414133624,4.42220068,261.2902689,35.3058715,2792.265433,5.44,73.47737501,7.3,0.4689,False
Ghana,Africa,False,61.03,0.451580867,4.25117254,260.105698,34.90784038,2974.159419,7.8,74.584619,7.6,0.47,False
Ghana,Africa,False,61.381,0.462822311,4.71008253,277.4861626,34.85291377,3379.484599,9.0,75.69454415,7.9,0.47,False
Ghana,Africa,False,61.72,0.561999712,4.03214407,315.1524519,34.79798717,3781.865529,10.6,76.80702433,8.3,0.43,False
Ghana,Africa,False,62.064,0.587425248,4.62300539,342.200517,34.74306056,5294.820028,15.0,77.92168398,8.6,0.42,False
Ghana,Africa,False,62.416,0.554280565,4.10044813,375.9446394,34.68813395,5568.235957,19.0,79.03862925,9.0,0.46,False
Ghana,Africa,False,62.772,0.566623028,4.62171459,351.3014757,34.63320735,5206.028871,23.0,80.15796123,9.3,0.47,False
Greece,Europe,False,77.88780488,8.741595261,7.24332571,4316.32629,27.93040807,19516.19722,9.138837308,99.65602488,19.6,2.37562,True
Greece,Europe,False,78.38780488,8.894202354,7.9878397,4586.32987,28.16436695,20954.78185,10.93502581,99.68334744,20.0,2.3264,True
Greece,Europe,False,78.64146341,8.860741473,8.23378086,4719.147217,28.39832661,22615.93561,14.67,99.71205513,20.5,2.34837,True
Greece,Europe,False,78.84146341,9.17087841,8.44915676,4909.639698,28.63228549,23896.6057,17.8,99.74014904,20.9,2.22065,True
Greece,Europe,False,79.03902439,9.113529104,8.09390354,5091.292424,28.86624515,25460.45274,21.42,99.76763532,21.4,2.19252,True
Greece,Europe,False,79.23902439,9.278882623,8.56466961,5200.024354,29.10020403,25577.52411,24.0,99.79450134,21.9,2.18068,True
Greece,Europe,False,79.43902439,9.137630592,8.25866985,5297.200025,29.33416292,28549.15174,32.25,99.82077935,22.4,2.22846,True
Greece,Europe,False,79.43902439,9.441123453,8.39808178,5434.576469,29.56812258,29320.26482,35.88,99.84646176,22.8,2.3421,True
Greece,Europe,False,79.93902439,9.064040878,8.82774258,5701.330854,29.80208146,30856.01184,38.2,99.87157499,23.3,2.36106,True
Greece,Europe,False,80.18780488,8.529742762,9.40688515,5805.192546,30.03604112,30359.14946,42.4,99.89609696,23.9,2.22502,True
Greece,Europe,False,80.38780488,7.874949777,9.59662342,5627.883706,30.27,27913.08919,44.4,99.92007062,24.4,2.31,True
Greece,Europe,False,80.73170732,7.61375705,9.19330311,5333.439556,30.27,25671.51609,51.64999517,99.94348249,24.9,2.18,True
Greece,Europe,False,80.63414634,7.251237354,8.92377281,5389.333122,30.27,24911.11963,55.06999344,99.96634948,25.4,2.18,True
Greece,Europe,False,81.28536585,6.609996229,8.36682224,5534.897159,30.27,25986.65032,59.8663,99.98868218,25.9,2.19,True
Greece,Europe,False,81.38536585,6.385178661,7.90779018,5028.995794,30.27,26625.06181,63.21,99.99999772,26.4,2.15,True
Greece,Europe,False,81.03658537,6.28506954,8.06892395,5062.606422,30.27,26760.3633,66.83495949,100.0000046,26.9,2.1,True
Guatemala,North America,False,67.849,0.81278639,5.39686108,365.5708147,39.27958193,4758.248081,0.712332905,86.4139129,11.3,1.06164,False
Guatemala,North America,False,68.304,0.826344294,6.07015848,332.1897665,38.82549459,4860.75067,1.738201782,86.82127783,11.7,1.00791,False
Guatemala,North America,False,68.717,0.861904487,6.01308298,359.5987555,38.37140724,5009.586478,3.39174627,87.22540942,12.1,0.95134,False
Guatemala,North America,False,69.092,0.848950174,6.15313578,364.8481937,37.9173199,5126.233469,4.548854908,87.622596,12.5,1.05845,False
Guatemala,North America,False,69.437,0.847650879,6.26182795,453.8742172,37.46323255,5314.815602,5.1,88.01445084,12.9,1.12465,False
Guatemala,North America,False,69.762,0.890464915,6.14832115,486.9064354,37.0091452,5544.676707,5.7,88.40313171,13.3,1.0718,False
Guatemala,North America,False,70.082,0.871846874,6.36372948,486.1645073,36.55505786,5900.851227,6.5,88.78879598,13.8,1.06777,False
Guatemala,North America,False,70.409,0.920826905,6.19192553,540.4390869,36.10097051,6318.320288,7.3,89.17158315,14.2,1.0497,False
Guatemala,North America,False,70.75,0.818091212,6.08125973,552.4961496,35.64688317,6524.609737,8.3,89.55148893,14.7,0.89265,False
Guatemala,North America,False,71.108,0.846417112,6.33950901,540.8572883,35.19279582,6474.796935,9.3,89.9281414,15.2,0.80589,False
Guatemala,North America,False,71.481,0.802261619,6.12487125,549.9211082,34.73870847,6618.916031,10.5,90.30204843,15.6,0.83,False
Guatemala,North America,False,71.861,0.808455576,5.96316576,556.0430604,34.48338932,6910.876502,12.3,90.67284958,16.1,0.86,False
Guatemala,North America,False,72.236,0.821948809,6.07307673,550.2869363,34.22807018,7204.732938,16.0,91.04078711,16.6,0.93,False
Guatemala,North America,False,72.596,0.864132971,5.77188921,550.2659935,33.97275103,7446.588009,19.7,91.40702511,17.1,0.93,False
Guatemala,North America,False,72.935,0.911388463,5.8885684,578.9026189,33.71743188,7758.49317,23.4,91.77142247,17.7,0.94,False
Guatemala,North America,False,73.25,1.049628082,6.00602055,601.1897311,33.46211273,8194.440681,28.80594156,92.13403385,18.2,0.9,False
Honduras,North America,False,70.689,0.758991925,6.26817942,444.7299887,60.57976584,2588.38762,1.203855999,85.17181474,10.8,1.27689,False
Honduras,North America,False,70.976,0.859015935,5.92998314,488.401417,60.3985164,2647.343517,1.415281931,85.73692598,11.2,1.26693,False
Honduras,North America,False,71.249,0.878880862,6.2445755,495.4152246,60.21726696,2718.14394,2.597402597,86.32224203,11.7,1.33162,False
